state,county,air_connectivity,rail_intensity,infrastructure_quality,dock_presence,county_fips,community_resilience_value,community_risk_factor_value,cold_wave_risk_index_value,drought_risk_index_value,earthquake_risk_index_value,hail_risk_index_value,heat_wave_risk_index_value,hurricane_risk_index_value,ice_storm_risk_index_value,landslide_risk_index_value,lightning_risk_index_value,riverine_flooding_risk_index_value,strong_wind_risk_index_value,tornado_risk_index_value,wildfire_risk_index_value,winter_weather_risk_index_value,wage_trade_transport_utilities,wage_information,wage_prof_business,has_policy_signal,policy_direction_score
Pennsylvania,Fayette County,0.5306282510621704,4.859812404361672,0.6090047393364929,0.0,42051,2.63493800163269,1.17583707903004,182392.852584241,0.0,91926.5068966604,415749.000321509,27105.1634426867,725456.578659225,615520.39854354,199460.894114053,632773.880320849,2140278.52749489,635045.027239365,1890069.9552762,39659.1871954006,2265.808465687,830.0,1209.0,978.0,,
Pennsylvania,Forest County,0.0,0.0,0.6126760563380281,0.0,42053,2.367182970047,1.22164817765391,17190.1943392587,0.0,5445.47925883136,7944.77421115189,0.0,111032.79710671,7114.08535365395,27088.0951075254,74855.6482207321,27617.8940885631,45264.9546996027,91378.4936944601,2518.9840414394,6633.60972978301,410.0,0.0,0.0,,
Pennsylvania,Franklin County,0.5306282510621704,4.07753744390572,0.6071428571428571,0.0,42055,2.67429995536804,1.09071145038045,195795.006026758,38779.2941647441,206796.69436362,28809.410740537,505918.653354051,6501310.35475303,54683.4355183783,137455.925756477,878359.584928873,1092356.53499635,977343.102979802,1131687.84746579,31371.1892544962,177646.594658028,902.0,937.0,1133.0,1.0,1.0
Pennsylvania,Fulton County,0.0,0.0,0.60062893081761,0.0,42057,2.63880109786987,1.09172264104999,18592.9656768611,13.6144999462355,14327.7913903521,2813.13829875651,3972.41342394634,857487.379545736,4321.33685805224,23213.8476124131,73950.9865199226,30361.5348599715,242381.49187976,147731.21592901,3763.7834744026,20985.7773956446,656.0,0.0,833.0,,
Pennsylvania,Greene County,0.0,4.143134726391533,0.6062091503267973,0.0,42059,2.61363291740417,1.06582990264598,40317.1323577053,0.0,40288.1039577921,155072.903456749,16231.8605247191,459552.839937454,202033.722806271,322537.564701793,206120.41383813,1403271.58824805,265147.627470892,582846.365231499,23427.7475749818,3385.75710989599,1036.0,972.0,1132.0,,
Pennsylvania,Huntingdon County,0.0,3.367295829986474,0.6533613445378151,0.0,42061,2.65738701820374,1.09545516604428,51120.0303676155,0.0,26713.2131075632,15012.8174355252,11716.0274501473,1282713.3168124,6688.6740843225,135276.253010536,178496.293448779,508086.246798219,414377.772757589,380908.155556038,5567.67705662206,49006.8570973012,705.0,568.0,800.0,,
Pennsylvania,Indiana County,0.5306282510621704,4.90527477843843,0.5548172757475083,0.0,42063,2.66569209098816,1.09988142435457,211339.474135524,0.0,45121.8398248707,26046.4364058326,22202.7299750451,1145376.82309845,23009.3809363335,134816.077283556,577810.683036192,1054630.32110366,116148.128700792,745117.90798151,29996.4189881375,3126.87195832023,925.0,958.0,1328.0,,
Pennsylvania,Jefferson County,0.7419373447293773,4.204692619390966,0.6113861386138614,0.0,42065,2.70147800445557,1.13507904766984,100976.35681891,0.0,18633.1372848834,8863.46898863368,0.0,608634.501327302,12606.1057034123,133893.260914228,271453.24358859,3157500.28699099,117449.655637964,372575.561993173,8238.51946757847,8785.11526965649,786.0,1052.0,1045.0,,
Pennsylvania,Juniata County,0.0,3.1354942159291497,0.5828402366863905,0.0,42067,2.63865494728088,1.20773426262822,32680.83527433,0.0,14746.9079131141,9720.40287436561,58531.8170543479,1224583.51578271,10051.5221311376,26252.2354682111,114874.408197168,568076.361405302,260675.97709949,320211.562547595,4604.56445594634,27149.1175542853,779.0,767.0,1002.0,,
Pennsylvania,Lackawanna County,0.0,4.465908118654584,0.5950413223140496,0.0,42069,2.73512506484985,1.10423923002639,107336.89456558,0.0,180999.248197958,140648.365052337,116138.020476754,2956514.95772502,68572.1922596246,125508.554818079,656327.22404988,10702237.8585082,369333.41508844,1893048.76544182,16145.3375543522,18214.3450598487,859.0,1174.0,1094.0,1.0,0.0
Pennsylvania,Lancaster County,0.9162907318741552,4.941642422609304,0.5973782771535581,0.0,42071,2.72667002677917,1.09741291087061,444218.257596255,111919.081611425,1370619.5434754,4561.93485386959,1074987.45773277,27612621.6989748,382338.332857284,191354.191890856,1440232.30100463,3372461.6958658,1234107.29004697,3719572.16250534,54452.1014491822,921644.750690798,940.0,1306.0,1400.0,,
Pennsylvania,Lawrence County,0.5306282510621704,4.248495242049359,0.6811320754716981,0.0,42073,2.67520189285278,1.11889349418729,165932.013529737,0.0,39135.2153785176,296544.610140038,38784.113742197,436446.70119068,32072.216900262,213593.780444198,675897.259202983,606814.096360754,154747.488093343,715942.212025475,17722.2583445983,5948.31535278096,893.0,1254.0,1110.0,,
Pennsylvania,Lebanon County,0.0,3.1780538303479458,0.6008771929824561,0.0,42075,2.73969006538391,1.11176018162006,165575.637332404,27923.8222637271,271559.813454374,60233.6908878061,309910.161228752,7069002.18385587,103069.340492032,130135.803877981,696174.819875134,673625.761588996,1310683.30816563,2582754.31830359,23861.1867919074,256705.356108534,913.0,802.0,1031.0,,
Pennsylvania,Lehigh County,1.3862943611198906,4.007333185232471,0.5905511811023622,0.0,42077,2.71921801567078,1.10043815358081,0.0,175489.36519594,842711.935317384,222002.435727264,3257163.3876669,8393897.58141412,382344.320027556,176052.685894745,263315.996079032,2029667.77398213,2707810.68916242,5038372.29164383,31840.7346515639,837004.618439769,1075.0,1560.0,1768.0,,
Pennsylvania,Luzerne County,1.547562508716013,4.919980925828125,0.5164113785557987,0.0,42079,2.71150493621826,1.12585304020658,1743656.87763836,0.0,367192.100087613,126357.661470727,285651.894925627,3377336.82815325,170209.47477525,149478.028411795,730001.361962047,17776242.4697014,622281.365611703,3423935.06227123,19774.6255446236,350715.140303047,956.0,1193.0,1087.0,,
Pennsylvania,Lycoming County,0.6931471805599453,4.189654742026425,0.7344398340248963,0.0,42081,2.77398490905762,1.05278050308175,130502.39019138,0.0,58044.0032434668,39160.2873195631,223694.383075496,1512696.03444771,3599.68374716268,183404.973906519,546151.526589077,5455369.7170296,1027491.10211199,1181368.27303149,15784.810238976,111379.977897493,833.0,981.0,1048.0,,
Pennsylvania,McKean County,0.6931471805599453,4.499809670330265,0.6261061946902655,0.0,42083,2.63974189758301,1.09352601428571,211207.636723902,0.0,30485.2576959905,6346.31594440531,0.0,503711.344595203,15425.3377992591,62272.1644032787,207606.598450978,2848583.75746583,107840.609498663,293255.90405604,9010.56699317373,14967.4114550224,765.0,1000.0,900.0,,
Pennsylvania,Mercer County,0.9932517730102832,4.356708826689592,0.6187214611872146,0.0,42085,2.68309688568115,1.1128125298362,263788.362701407,0.0,97657.4655183901,520615.315465347,25647.0292484029,520788.148303925,21378.6097002062,139268.304071362,918274.215700168,410346.428615339,213257.744880358,1319407.31825087,32104.1431601991,6008.8813887753,831.0,1027.0,1234.0,,
Pennsylvania,Mifflin County,0.5306282510621704,3.80666248977032,0.6454081632653061,0.0,42087,2.656986951828,1.14116757060491,66804.7882824389,0.0,27209.5543269697,17563.2116344434,65853.1283751814,1787521.65518869,17102.2433492152,135482.439803809,218086.784923381,528820.047455297,615404.171725126,610955.634064726,6682.0763233974,51759.4577292348,739.0,902.0,878.0,,
Pennsylvania,Monroe County,0.6931471805599453,3.6375861597263857,0.526984126984127,0.0,42089,2.51890897750854,1.12058422410098,864465.431974303,45.0273423575681,268160.28363422,115320.256675147,502155.215782251,4591989.40311268,183141.750840447,154937.992486835,838698.552708619,9663201.63437849,1055036.70847739,2132577.40739674,68232.4632390354,802818.795254752,791.0,1118.0,1097.0,,
Pennsylvania,Montgomery County,0.5306282510621704,4.859812404361672,0.6026570048309179,0.0,42091,2.79715394973755,0.928912500476447,0.0,222593.979209045,2273513.03087666,545057.571103555,16250614.6894609,27162458.1126278,695790.464112857,154521.224078527,391066.249177664,12027333.1673219,6226583.44927585,12116864.0198834,28603.8318678398,789162.740097021,1332.0,2142.0,2247.0,,
Pennsylvania,Montour County,0.0,2.70805020110221,0.7222222222222222,0.0,42093,2.93926000595093,1.06400449961253,16288.3871171471,0.0,14111.2412212852,6137.14336554096,38145.8269806117,281589.320766733,491.639576606632,24334.5619391966,83992.6423053066,109298.481791833,283412.635809106,208067.652625491,2526.59890842682,17611.5473256543,1009.0,415.0,1764.0,1.0,-1.0
Pennsylvania,Northampton County,0.0,4.290459441148391,0.6095505617977528,0.0,42095,2.71856188774109,1.01177510134426,0.0,120184.386930187,578152.597459922,208287.077106133,1425147.94756756,6360933.60712054,290164.287211285,149558.650088399,1137592.88423222,5524746.49466946,1343953.61016683,3775384.6365516,21829.4893008163,1085539.35404163,969.0,1482.0,1244.0,,
Pennsylvania,Northumberland County,0.5306282510621704,4.68213122712422,0.6755852842809364,0.0,42097,2.74504590034485,1.09683234195298,93879.7470288263,0.0,75467.1976575934,39636.9171001572,94060.127011467,3324828.34372333,22972.4355954672,182249.023468836,287380.892334028,764321.254160879,510925.951736176,986537.919334198,13640.8622896216,140756.047865544,974.0,806.0,1376.0,,
Pennsylvania,Perry County,0.0,3.49650756146648,0.5901639344262295,0.0,42099,2.68157601356506,1.09069721815183,48010.3290797265,20.7699220775208,23781.847512071,21914.0197449434,171932.701000058,1454255.36263228,37563.5615461662,46626.4520251233,220001.170755612,412057.712256154,676965.600621078,552159.519753718,11254.1121240787,49055.7595641324,576.0,679.0,969.0,,
Pennsylvania,Philadelphia County,0.9162907318741552,4.927253685157205,0.5478632478632479,1.0,42101,2.56840801239014,1.35262108748566,0.0,4256.02573731524,6037914.49846204,97855.4522178791,134271975.719766,42216799.4462944,1611613.2296528,182621.51256655,849906.629981811,7558622.76992111,5741955.18456113,24179386.2745839,13478.0479096453,1150615.94092148,1068.0,2991.0,2279.0,,
Pennsylvania,Pike County,0.0,3.332204510175204,0.5474683544303798,0.0,42103,2.48839402198792,1.00625997301559,24059.1175873172,22.6107869731325,92997.2319897483,30314.6296392006,20068.2289251116,1117185.18425838,25385.1429544696,118467.765054684,152137.334692132,1289182.64911179,537689.792967156,361455.538870563,602413.444553651,19464.8736048198,634.0,1462.0,1012.0,,
Pennsylvania,Potter County,0.0,1.6094379124341005,0.6594202898550725,0.0,42105,2.64972400665283,1.16555988024494,147580.349734552,0.0,7935.40476122686,5872.09633439366,0.0,195022.456061513,7379.86232782171,25701.8251533816,77098.1331098888,213225.678637875,82688.5330077251,123304.512520907,2119.11101168332,3631.14172503048,909.0,1163.0,1319.0,,
Pennsylvania,Schuylkill County,0.5306282510621704,4.804021044733257,0.46875,0.0,42107,2.70223808288574,1.05738297532275,128986.512478079,0.0,116248.700150482,48400.8870797964,174381.838669355,4494689.94295189,116259.536903735,156556.116345996,454296.0740743,626983.389047896,898395.078776443,1785220.15501099,22963.3569542667,254145.571909285,884.0,883.0,1137.0,,
Pennsylvania,Snyder County,0.6931471805599453,2.4849066497880004,0.7080745341614907,0.0,42109,2.70834708213806,1.08838227115979,49209.2761210081,0.0,34424.78249246,11203.3375624008,88785.5988916026,2013414.380594,18924.5354776417,23590.8139181103,178910.438606875,537033.510113833,372505.833605606,593861.991171745,7907.31837169222,40155.4255950474,697.0,578.0,1182.0,,
Pennsylvania,Somerset County,0.5306282510621704,4.867534450455582,0.5936123348017621,0.0,42111,2.69405603408813,1.08247852008195,465702.929415312,0.0,55215.9726496915,17691.9321402475,0.0,1567047.75140643,18775.9646588984,152130.339681762,436477.105441618,698810.271975257,539446.600453069,600811.157702558,20040.1847088391,110584.816856479,869.0,1044.0,1075.0,,
Pennsylvania,Sullivan County,0.0,0.0,0.6722689075630253,0.0,42113,2.71256303787231,1.02160435316448,17885.6885445893,0.0,5667.77130839888,3791.87632674728,0.101041588185743,185229.091546023,607.358623267337,22789.8525719718,15391.6534113929,592194.914443282,50733.2713685208,70388.2074739013,1604.0405651418,2332.80963532168,718.0,0.0,681.0,,
Pennsylvania,Susquehanna County,0.0,3.7612001156935624,0.5862676056338029,0.0,42115,2.55403590202332,1.1224101967028,62611.0813080199,0.0,57045.8699816942,86645.5225472858,12905.2808029387,1470000.16570552,170740.91574016,135653.200692968,104387.267786088,4319117.7942315,288054.667986391,1085528.28946143,11755.8214509038,3146.16553432634,977.0,1142.0,1481.0,,
Pennsylvania,Tioga County,0.5306282510621704,3.1780538303479458,0.7307692307692307,0.0,42117,2.65468597412109,1.16496698427173,337151.363550463,0.0,26508.2723554134,17005.2034133707,0.0,852970.63988628,15565.1860399775,46823.7176371711,65234.6013028424,824578.51214158,265900.029046096,304085.322873088,7016.35474091807,10767.5829226617,950.0,1026.0,1026.0,,
Pennsylvania,Union County,0.0,2.772588722239781,0.7331288343558282,0.0,42119,2.64917898178101,1.0430347104335,41497.6987089938,0.0,27304.5341797151,14433.159070322,87993.261404232,1203233.72838999,10890.9001421532,23165.6080052868,188064.881943679,1595529.54038123,273135.096150715,446642.827999061,5926.74499860538,37006.8970809577,773.0,610.0,1037.0,,
Pennsylvania,Unknown Or Undefined,,,,,,,,,,,,,,,,,,,,,,2777.0,2630.0,0.0,,
Pennsylvania,Venango County,0.7419373447293773,3.713572066704308,0.6031746031746031,0.0,42121,2.70218896865845,1.13138105761995,108442.587632776,0.0,22084.5839547002,10931.9200026439,11348.7431382043,266885.584364553,17840.9307360354,137247.952038652,602485.690000076,4011977.7164166,205265.637622453,552370.502329545,6974.7661794557,5118.23304825961,796.0,873.0,1192.0,,
Pennsylvania,Warren County,0.0,4.127134385045092,0.5898617511520737,0.0,42123,2.68683099746704,1.02191790546183,207567.578828009,0.0,13176.2266894193,7710.7405858237,0.239737870929818,315402.914514386,24459.7812585535,22108.7779551857,181537.726412781,2436223.91706419,107733.115056443,236118.690813653,7936.47318104528,65479.496505702,814.0,1072.0,1195.0,,
Pennsylvania,Washington County,0.6931471805599453,4.912654885736052,0.6312977099236641,1.0,42125,2.76076102256775,0.967945568650105,190140.770258522,0.0,127452.915229748,589303.691153147,122782.546221901,916688.862601456,81250.2403498392,374627.012000193,142712.120180645,1532973.46578851,114202.2925982,1168462.15685565,74320.9325624806,2402.71414183337,1123.0,3602.0,2039.0,,
Pennsylvania,Wayne County,0.0,0.6931471805599453,0.4787644787644787,0.0,42127,2.53630805015564,1.09638308700549,47012.2495357843,0.0,70264.7100335489,60765.3101894789,16105.2276737984,1403796.74118791,16704.84927773,131695.310362997,127325.717326822,3971324.06202879,524255.732716442,446025.83088217,8316.07258145888,15922.8790707887,818.0,1200.0,956.0,,
Pennsylvania,Westmoreland County,1.308332819650179,5.056245805348308,0.603225806451613,1.0,42129,2.78606390953064,0.92003881359133,554468.995319755,0.0,197287.896040538,64771.2267388677,76284.3418566565,2007293.71006236,43366.8607987312,219106.769560553,1920647.77245821,4881303.77045628,423627.529423911,1330641.63089063,100373.574603541,1960.75683960477,962.0,1173.0,1406.0,,
Pennsylvania,Wyoming County,0.0,3.713572066704308,0.5964285714285714,0.0,42131,2.67331004142761,1.06842672326722,22706.5002545529,0.0,20061.9637093383,13561.5276690712,7869.73292004514,293074.918035393,5708.85205874621,74800.2205136335,56492.52165126,3644279.2870236,242496.025785032,215205.025638925,2888.32114059274,2298.55601351116,1062.0,941.0,1037.0,,
Pennsylvania,York County,0.6931471805599453,4.77912349311153,0.5905096660808435,0.0,42133,2.7683310508728,1.01043213229544,335798.933089018,376771.366253145,618623.186621146,2857.45524281969,872763.865114183,17333258.2868555,304879.817078193,190135.458679281,799070.094279881,1269476.38829104,1732424.50792514,1256933.46551118,64951.9002369125,511477.774301581,936.0,1151.0,1319.0,,
Puerto Rico,Adjuntas Municipio,0.0,0.0,0.4696969696969697,0.0,72001,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Aguada Municipio,0.0,0.0,0.5263157894736842,0.0,72003,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Aguadilla Municipio,1.0986122886681098,0.0,0.4230769230769231,0.0,72005,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Aguas Buenas Municipio,0.0,0.0,0.5769230769230769,0.0,72007,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Aibonito Municipio,0.0,0.0,0.4666666666666667,0.0,72009,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Arecibo Municipio,0.5306282510621704,0.0,0.4313725490196078,0.0,72013,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Arroyo Municipio,0.0,0.0,0.5384615384615384,0.0,72015,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Añasco Municipio,0.0,0.0,0.5,0.0,72011,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Barceloneta Municipio,0.0,0.0,0.4090909090909091,0.0,72017,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Barranquitas Municipio,0.0,0.0,0.5,0.0,72019,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Bayamón Municipio,0.0,0.0,0.5192307692307693,0.0,72021,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Cabo Rojo Municipio,0.0,0.0,0.5,0.0,72023,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Caguas Municipio,0.0,0.0,0.5,0.0,72025,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Camuy Municipio,0.0,0.0,0.375,0.0,72027,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Canóvanas Municipio,0.0,0.0,0.6,0.0,72029,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Carolina Municipio,0.0,0.0,0.589041095890411,0.0,72031,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Cataño Municipio,0.0,0.0,0.46875,0.0,72033,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Cayey Municipio,0.0,0.0,0.4753086419753086,0.0,72035,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Ceiba Municipio,1.0986122886681098,0.0,0.5,0.0,72037,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Ciales Municipio,0.0,0.0,0.4722222222222222,0.0,72039,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Cidra Municipio,0.0,0.0,0.4761904761904761,0.0,72041,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Coamo Municipio,0.0,0.0,0.4666666666666667,0.0,72043,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Comerío Municipio,0.0,0.0,0.625,0.0,72045,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Corozal Municipio,0.0,0.0,0.5892857142857143,0.0,72047,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Culebra Municipio,1.0986122886681098,0.0,0.0,0.0,72049,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Dorado Municipio,0.0,0.0,0.65,0.0,72051,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Fajardo Municipio,0.0,0.0,0.6,0.0,72053,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Florida Municipio,0.0,0.0,0.0,0.0,72054,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Guayama Municipio,0.0,0.0,0.5,0.0,72057,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Guayanilla Municipio,0.0,0.0,0.4264705882352941,0.0,72059,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Guaynabo Municipio,0.0,0.0,0.5952380952380952,0.0,72061,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Gurabo Municipio,0.0,0.0,0.6052631578947368,0.0,72063,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Guánica Municipio,0.0,0.0,0.54,0.0,72055,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Hatillo Municipio,0.0,0.0,0.5,0.0,72065,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Hormigueros Municipio,0.0,0.0,0.5882352941176471,0.0,72067,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Humacao Municipio,0.5306282510621704,0.0,0.5652173913043478,0.0,72069,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Isabela Municipio,0.0,0.0,0.6,0.0,72071,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Jayuya Municipio,0.0,0.0,0.4411764705882353,0.0,72073,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Juana Díaz Municipio,0.0,0.0,0.4545454545454545,0.0,72075,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Juncos Municipio,0.0,0.0,0.4107142857142857,0.0,72077,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Lajas Municipio,0.0,0.0,0.4166666666666667,0.0,72079,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Lares Municipio,0.0,0.0,0.53125,0.0,72081,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Las Marías Municipio,0.0,0.0,0.5384615384615384,0.0,72083,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Las Piedras Municipio,0.0,0.0,0.5,0.0,72085,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Loíza Municipio,0.0,0.0,0.3,0.0,72087,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Luquillo Municipio,0.0,0.0,0.425,0.0,72089,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Manatí Municipio,0.0,0.0,0.6666666666666666,0.0,72091,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Maricao Municipio,0.0,0.0,0.4230769230769231,0.0,72093,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Maunabo Municipio,0.0,0.0,0.8181818181818182,0.0,72095,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Mayagüez Municipio,0.6931471805599453,0.0,0.5444444444444444,0.0,72097,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Moca Municipio,0.0,0.0,0.4615384615384615,0.0,72099,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Morovis Municipio,0.0,0.0,0.4333333333333333,0.0,72101,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Naguabo Municipio,0.0,0.0,0.5686274509803921,0.0,72103,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Naranjito Municipio,0.0,0.0,0.525,0.0,72105,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Orocovis Municipio,0.0,0.0,0.5263157894736842,0.0,72107,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Patillas Municipio,0.0,0.0,0.515625,0.0,72109,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Peñuelas Municipio,0.0,0.0,0.52,0.0,72111,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Ponce Municipio,1.0986122886681098,0.0,0.516260162601626,0.0,72113,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Quebradillas Municipio,0.0,0.0,0.3333333333333333,0.0,72115,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Rincón Municipio,0.0,0.0,0.625,0.0,72117,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Río Grande Municipio,0.0,0.0,0.6063829787234043,0.0,72119,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Sabana Grande Municipio,0.0,0.0,0.5740740740740741,0.0,72121,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Salinas Municipio,0.0,0.0,0.4125,0.0,72123,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,San Germán Municipio,0.0,0.0,0.5333333333333333,0.0,72125,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,San Juan Municipio,1.0986122886681098,0.0,0.5643564356435643,0.0,72127,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,San Lorenzo Municipio,0.0,0.0,0.5,0.0,72129,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,San Sebastián Municipio,0.0,0.0,0.532258064516129,0.0,72131,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Santa Isabel Municipio,0.0,0.0,0.375,0.0,72133,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Toa Alta Municipio,0.0,0.0,0.6470588235294118,0.0,72135,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Toa Baja Municipio,0.0,0.0,0.4642857142857143,0.0,72137,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Trujillo Alto Municipio,0.0,0.0,0.4166666666666667,0.0,72139,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Utuado Municipio,0.0,0.0,0.4561403508771929,0.0,72141,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Vega Alta Municipio,0.0,0.0,0.46875,0.0,72143,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Vega Baja Municipio,0.0,0.0,0.4782608695652174,0.0,72145,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Vieques Municipio,1.0986122886681098,0.0,0.6153846153846154,0.0,72147,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Villalba Municipio,0.0,0.0,0.52,0.0,72149,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Yabucoa Municipio,0.0,0.0,0.5,0.0,72151,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Yauco Municipio,0.0,0.0,0.525,0.0,72153,,,,,,,,,,,,,,,,,,,,,
Rhode Island,Bristol County,0.0,0.0,0.7,0.0,44001,2.7938449382782,0.874086995298129,3873.5102824452,2912.11001157451,92692.870561016,2050.5595204361,5377.94676245801,3271558.31867587,17842.9978720028,21445.4593977198,79761.7132554709,791218.948431736,45466.847780734,105847.778666244,3512.39022035221,7128.41403523565,1063.0,2143.0,1674.0,,
Rhode Island,Kent County,0.0,2.302585092994046,0.5304347826086957,0.0,44003,2.74895405769348,1.00823621880495,14898.147313289,18736.7589407846,388187.873046298,11546.7850640488,25552.477772279,10044937.9603677,460191.719004168,125704.960379282,376699.180391801,2399468.83252225,231113.070681484,829314.8566453,15690.1836992561,21463.6491686151,967.0,1804.0,1421.0,,
Rhode Island,Newport County,0.3364722366212129,0.0,0.5540540540540541,0.0,44005,2.86315107345581,0.93962447571588,5087.63456430341,121227.57985379,135099.288560414,2739.11030215848,8042.54783537682,6727370.81613587,34800.4384963558,20034.2630656664,96152.7705411209,487727.79296544,93204.6337164544,178286.622151485,13819.0761195141,2952.02046284081,1007.0,2505.0,1562.0,,
Rhode Island,Providence County,0.5306282510621704,3.713572066704308,0.5346638655462185,0.0,44007,2.66286206245422,1.18460716296792,136331.212193184,70641.3774895679,1420237.92723799,60440.4737432579,3801200.85892831,28459958.4484998,403209.863137118,171856.804872521,479156.222292765,4381732.95679188,186454.633921092,3444172.31592606,19593.3929741653,6597.41296187291,1013.0,1702.0,1688.0,,
Rhode Island,Unknown Or Undefined,,,,,,,,,,,,,,,,,,,,,,2567.0,2564.0,2019.0,,
Rhode Island,Washington County,1.791759469228055,3.5553480614894135,0.5413793103448276,0.0,44009,2.81844592094421,0.912864526617678,10589.4063667716,162635.777806727,241412.871575207,9748.1536448567,16229.9715844885,9874747.99131412,242791.200936909,114172.249703054,182476.45258671,2074270.4155741,70561.5442539395,529150.999427954,24590.5661667827,17609.9925245482,964.0,2409.0,1560.0,,
South Carolina,Abbeville County,0.0,3.332204510175204,0.6901840490797546,0.0,45001,2.5238049030304,1.38250417110098,0.0,1164.77042961957,563145.312023186,106622.058929467,101141.609579788,665446.389607918,603532.196439979,30293.9888322468,129742.657353121,14559.0379238233,438799.896359541,1913294.68155671,5557.47626810121,1666.16992823727,670.0,1758.0,1072.0,,
South Carolina,Aiken County,0.6931471805599453,4.2626798770413155,0.6363636363636364,0.0,45003,2.56452798843384,1.21034552799165,0.0,12587.1039565386,3505333.15753021,94316.0148289504,795879.730089022,10288204.8043649,2671602.76855298,137613.822601037,854545.805734965,157163.815351028,972525.981012193,5824546.7232434,57597.9291360768,7534.42290625136,774.0,1384.0,1778.0,,
