county_fips,county_name,state,num_datacenters
40123,Pontotoc County,Oklahoma,0.0
40125,Pottawatomie County,Oklahoma,0.0
40127,Pushmataha County,Oklahoma,0.0
40129,Roger Mills County,Oklahoma,0.0
40131,Rogers County,Oklahoma,1.0447154471544715
40133,Seminole County,Oklahoma,0.0
40135,Sequoyah County,Oklahoma,0.0
40137,Stephens County,Oklahoma,0.0
40139,Texas County,Oklahoma,0.0
40141,Tillman County,Oklahoma,0.0
40143,Tulsa County,Oklahoma,15.738739666894528
40145,Wagoner County,Oklahoma,1.0
40147,Washington County,Oklahoma,0.0
40149,Washita County,Oklahoma,0.0
40151,Woods County,Oklahoma,0.0
40153,Woodward County,Oklahoma,0.0
41001,Baker County,Oregon,1.0
41003,Benton County,Oregon,0.9412861136999068
41005,Clackamas County,Oregon,0.0
41007,Clatsop County,Oregon,0.0
41009,Columbia County,Oregon,0.0
41011,Coos County,Oregon,1.0
41013,Crook County,Oregon,15.0
41015,Curry County,Oregon,0.0
41017,Deschutes County,Oregon,2.0
41019,Douglas County,Oregon,0.0
41021,Gilliam County,Oregon,0.0
41023,Grant County,Oregon,0.0
41025,Harney County,Oregon,0.0
41027,Hood River County,Oregon,0.0
41029,Jackson County,Oregon,1.0
41031,Jefferson County,Oregon,0.0
41033,Josephine County,Oregon,0.0
41035,Klamath County,Oregon,0.0
41037,Lake County,Oregon,0.0
41039,Lane County,Oregon,3.0
41041,Lincoln County,Oregon,0.0
41043,Linn County,Oregon,0.0587138863000931
41045,Malheur County,Oregon,0.0
41047,Marion County,Oregon,0.0
41049,Morrow County,Oregon,31.022304832713754
41051,Multnomah County,Oregon,8.999406175771972
41053,Polk County,Oregon,0.0
41055,Sherman County,Oregon,0.0
41057,Tillamook County,Oregon,0.0
41059,Umatilla County,Oregon,32.97769516728624
41061,Union County,Oregon,0.0
41063,Wallowa County,Oregon,0.0
41065,Wasco County,Oregon,6.0
41067,Washington County,Oregon,35.00059382422803
41069,Wheeler County,Oregon,0.0
41071,Yamhill County,Oregon,0.0
42001,Adams County,Pennsylvania,0.0
42003,Allegheny County,Pennsylvania,27.101302460202604
42005,Armstrong County,Pennsylvania,1.7865168539325842
42007,Beaver County,Pennsylvania,2.0
42009,Bedford County,Pennsylvania,0.0
42011,Berks County,Pennsylvania,4.02074997074997
42013,Blair County,Pennsylvania,0.0
42015,Bradford County,Pennsylvania,0.0
42017,Bucks County,Pennsylvania,2.0
42019,Butler County,Pennsylvania,2.191011235955056
42021,Cambria County,Pennsylvania,2.0
42023,Cameron County,Pennsylvania,0.0
42025,Carbon County,Pennsylvania,1.9005439005439007
42027,Centre County,Pennsylvania,1.0
42029,Chester County,Pennsylvania,3.96956281128943
42031,Clarion County,Pennsylvania,0.0
42033,Clearfield County,Pennsylvania,0.0
42035,Clinton County,Pennsylvania,0.0
42037,Columbia County,Pennsylvania,0.8884057971014493
42039,Crawford County,Pennsylvania,0.0
42041,Cumberland County,Pennsylvania,1.0
42043,Dauphin County,Pennsylvania,2.0
42045,Delaware County,Pennsylvania,0.03043718871057
42047,Elk County,Pennsylvania,0.0
42049,Erie County,Pennsylvania,0.0
42051,Fayette County,Pennsylvania,0.0
42053,Forest County,Pennsylvania,0.0
42055,Franklin County,Pennsylvania,0.0
42057,Fulton County,Pennsylvania,0.0
42059,Greene County,Pennsylvania,1.0
42061,Huntingdon County,Pennsylvania,0.0
42063,Indiana County,Pennsylvania,1.0
42065,Jefferson County,Pennsylvania,0.0
42067,Juniata County,Pennsylvania,0.0
42069,Lackawanna County,Pennsylvania,9.616161616161616
42071,Lancaster County,Pennsylvania,3.0126582278481013
42073,Lawrence County,Pennsylvania,0.0
42075,Lebanon County,Pennsylvania,0.0
42077,Lehigh County,Pennsylvania,3.6540293040293044
42079,Luzerne County,Pennsylvania,2.1287938234130883
42081,Lycoming County,Pennsylvania,0.0
42083,McKean County,Pennsylvania,0.0
42085,Mercer County,Pennsylvania,1.0
42087,Mifflin County,Pennsylvania,0.0
42089,Monroe County,Pennsylvania,0.0202020202020202
42091,Montgomery County,Pennsylvania,14.991154791154791
42093,Montour County,Pennsylvania,0.0
42095,Northampton County,Pennsylvania,2.334065934065934
42097,Northumberland County,Pennsylvania,0.0
42099,Perry County,Pennsylvania,0.0
42101,Philadelphia County,Pennsylvania,17.0
42103,Pike County,Pennsylvania,0.0
42105,Potter County,Pennsylvania,0.0
42107,Schuylkill County,Pennsylvania,9.122660519345603
42109,Snyder County,Pennsylvania,0.0
42111,Somerset County,Pennsylvania,0.0
42113,Sullivan County,Pennsylvania,0.0
42115,Susquehanna County,Pennsylvania,0.0
42117,Tioga County,Pennsylvania,0.0
42119,Union County,Pennsylvania,0.0
42121,Venango County,Pennsylvania,1.0
42123,Warren County,Pennsylvania,0.0
42125,Washington County,Pennsylvania,0.0
42127,Wayne County,Pennsylvania,0.3232323232323232
42129,Westmoreland County,Pennsylvania,1.9211694499097547
42131,Wyoming County,Pennsylvania,0.0
42133,York County,Pennsylvania,0.9873417721518988
44001,Bristol County,Rhode Island,0.0
44003,Kent County,Rhode Island,0.0
44005,Newport County,Rhode Island,0.0
44007,Providence County,Rhode Island,6.0
44009,Washington County,Rhode Island,0.0
45001,Abbeville County,South Carolina,0.0
45003,Aiken County,South Carolina,1.0
45005,Allendale County,South Carolina,0.0
45007,Anderson County,South Carolina,0.0
45009,Bamberg County,South Carolina,0.0
45011,Barnwell County,South Carolina,0.0
45013,Beaufort County,South Carolina,0.0
45015,Berkeley County,South Carolina,12.246434916836309
45017,Calhoun County,South Carolina,0.0
45019,Charleston County,South Carolina,1.608832807570978
45021,Cherokee County,South Carolina,1.003363856663162
45023,Chester County,South Carolina,0.0
45025,Chesterfield County,South Carolina,0.0
45027,Clarendon County,South Carolina,0.0
45029,Colleton County,South Carolina,0.0788177339901476
45031,Darlington County,South Carolina,0.0
45033,Dillon County,South Carolina,0.0
45035,Dorchester County,South Carolina,2.063539244690451
45037,Edgefield County,South Carolina,0.0
45039,Fairfield County,South Carolina,0.0060975609756097
45041,Florence County,South Carolina,0.0
45043,Georgetown County,South Carolina,0.0
45045,Greenville County,South Carolina,2.3599759615384617
45047,Greenwood County,South Carolina,0.0
45049,Hampton County,South Carolina,0.0
45051,Horry County,South Carolina,1.0
45053,Jasper County,South Carolina,0.0
45055,Kershaw County,South Carolina,0.9902767389678384
45057,Lancaster County,South Carolina,0.0
45059,Laurens County,South Carolina,0.0
45061,Lee County,South Carolina,0.0097232610321615
45063,Lexington County,South Carolina,0.0
45065,McCormick County,South Carolina,0.0
45067,Marion County,South Carolina,0.0
45069,Marlboro County,South Carolina,0.0
45071,Newberry County,South Carolina,0.0
45073,Oconee County,South Carolina,1.0
45075,Orangeburg County,South Carolina,0.002375296912114
45077,Pickens County,South Carolina,0.0
45079,Richland County,South Carolina,3.9939024390243905
45081,Saluda County,South Carolina,0.0
45083,Spartanburg County,South Carolina,4.636660181798376
45085,Sumter County,South Carolina,0.0
45087,Union County,South Carolina,0.0
45089,Williamsburg County,South Carolina,0.0
45091,York County,South Carolina,2.0
46003,Aurora County,South Dakota,0.0
46005,Beadle County,South Dakota,0.0
46007,Bennett County,South Dakota,0.0
46009,Bon Homme County,South Dakota,0.0
46011,Brookings County,South Dakota,0.0
46013,Brown County,South Dakota,0.0
46015,Brule County,South Dakota,0.0
46017,Buffalo County,South Dakota,0.0
46019,Butte County,South Dakota,0.0
46021,Campbell County,South Dakota,0.0
46023,Charles Mix County,South Dakota,0.0
46025,Clark County,South Dakota,0.0
46027,Clay County,South Dakota,0.0
46029,Codington County,South Dakota,0.0
46031,Corson County,South Dakota,0.0
46033,Custer County,South Dakota,0.0
46035,Davison County,South Dakota,0.0
46037,Day County,South Dakota,0.0
46039,Deuel County,South Dakota,1.0
46041,Dewey County,South Dakota,0.0
46043,Douglas County,South Dakota,0.0
46045,Edmunds County,South Dakota,0.0
46047,Fall River County,South Dakota,0.0
46049,Faulk County,South Dakota,0.0
46051,Grant County,South Dakota,0.0
46053,Gregory County,South Dakota,0.0
46055,Haakon County,South Dakota,0.0
46057,Hamlin County,South Dakota,0.0
46059,Hand County,South Dakota,0.0
46061,Hanson County,South Dakota,0.0
46063,Harding County,South Dakota,0.0
46065,Hughes County,South Dakota,0.0
46067,Hutchinson County,South Dakota,0.0
46069,Hyde County,South Dakota,0.0
46071,Jackson County,South Dakota,0.0
46073,Jerauld County,South Dakota,0.0
46075,Jones County,South Dakota,0.0
46077,Kingsbury County,South Dakota,0.0
46079,Lake County,South Dakota,0.0
46081,Lawrence County,South Dakota,0.0
46083,Lincoln County,South Dakota,0.9591968911917098
46085,Lyman County,South Dakota,0.0
46087,McCook County,South Dakota,0.0
46089,McPherson County,South Dakota,0.0
46091,Marshall County,South Dakota,0.0
46093,Meade County,South Dakota,0.0
46095,Mellette County,South Dakota,0.0
46097,Miner County,South Dakota,0.0
46099,Minnehaha County,South Dakota,2.0408031088082903
46101,Moody County,South Dakota,0.0
46102,Oglala Lakota County,South Dakota,0.0
46103,Pennington County,South Dakota,0.0
46105,Perkins County,South Dakota,0.0
46107,Potter County,South Dakota,0.0
46109,Roberts County,South Dakota,0.0
46111,Sanborn County,South Dakota,0.0
46115,Spink County,South Dakota,0.0
46117,Stanley County,South Dakota,0.0
46119,Sully County,South Dakota,0.0
46121,Todd County,South Dakota,0.0
46123,Tripp County,South Dakota,0.0
46125,Turner County,South Dakota,0.0
46127,Union County,South Dakota,0.0
46129,Walworth County,South Dakota,0.0
46135,Yankton County,South Dakota,1.0
46137,Ziebach County,South Dakota,0.0
47001,Anderson County,Tennessee,0.0018761726078799
47003,Bedford County,Tennessee,0.0
47005,Benton County,Tennessee,0.0
47007,Bledsoe County,Tennessee,0.0157894736842105
47009,Blount County,Tennessee,0.0030581039755351
47011,Bradley County,Tennessee,0.0
47013,Campbell County,Tennessee,1.0
47015,Cannon County,Tennessee,0.0028503562945368
47017,Carroll County,Tennessee,0.0
47019,Carter County,Tennessee,0.0
47021,Cheatham County,Tennessee,0.0
47023,Chester County,Tennessee,0.0
47025,Claiborne County,Tennessee,0.9850746268656716
47027,Clay County,Tennessee,0.0
47029,Cocke County,Tennessee,0.0
47031,Coffee County,Tennessee,0.0
47033,Crockett County,Tennessee,0.0
47035,Cumberland County,Tennessee,1.9842105263157894
47037,Davidson County,Tennessee,13.323602319171181
47039,Decatur County,Tennessee,0.0
47041,DeKalb County,Tennessee,0.0
47043,Dickson County,Tennessee,0.0
47045,Dyer County,Tennessee,0.0
47047,Fayette County,Tennessee,0.0417362270450751
47049,Fentress County,Tennessee,0.0
47051,Franklin County,Tennessee,0.0
47053,Gibson County,Tennessee,0.0
47055,Giles County,Tennessee,0.0
47057,Grainger County,Tennessee,0.0
47059,Greene County,Tennessee,0.0
47061,Grundy County,Tennessee,0.0076009501187648
47063,Hamblen County,Tennessee,0.0
47065,Hamilton County,Tennessee,5.0
47067,Hancock County,Tennessee,0.0
47069,Hardeman County,Tennessee,0.0
47071,Hardin County,Tennessee,0.0
47073,Hawkins County,Tennessee,0.0
47075,Haywood County,Tennessee,0.0004175365344467
47077,Henderson County,Tennessee,0.0
47079,Henry County,Tennessee,0.0
47081,Hickman County,Tennessee,0.0
47083,Houston County,Tennessee,0.0
47085,Humphreys County,Tennessee,0.0
47087,Jackson County,Tennessee,0.0
47089,Jefferson County,Tennessee,0.0
47091,Johnson County,Tennessee,1.0
47093,Knox County,Tennessee,4.99812382739212
47095,Lake County,Tennessee,0.0
47097,Lauderdale County,Tennessee,0.0
47099,Lawrence County,Tennessee,0.0
47101,Lewis County,Tennessee,0.0
47103,Lincoln County,Tennessee,0.0
47105,Loudon County,Tennessee,1.9652769317752308
47107,McMinn County,Tennessee,0.0
47109,McNairy County,Tennessee,0.0
47111,Macon County,Tennessee,0.0
47113,Madison County,Tennessee,0.9995824634655532
47115,Marion County,Tennessee,0.0
47117,Marshall County,Tennessee,0.0
47119,Maury County,Tennessee,0.0
47121,Meigs County,Tennessee,0.0
47123,Monroe County,Tennessee,0.0
47125,Montgomery County,Tennessee,1.0
47127,Moore County,Tennessee,0.0
47129,Morgan County,Tennessee,0.0
47131,Obion County,Tennessee,0.0
47133,Overton County,Tennessee,0.0
47135,Perry County,Tennessee,0.0
47137,Pickett County,Tennessee,0.0
47139,Polk County,Tennessee,0.0
47141,Putnam County,Tennessee,0.0
47143,Rhea County,Tennessee,0.0
47145,Roane County,Tennessee,0.0316649642492339
47147,Robertson County,Tennessee,0.0
47149,Rutherford County,Tennessee,1.0
47151,Scott County,Tennessee,1.0
47153,Sequatchie County,Tennessee,0.0
47155,Sevier County,Tennessee,0.0
47157,Shelby County,Tennessee,12.958263772954925
47159,Smith County,Tennessee,0.0
47161,Stewart County,Tennessee,0.0
47163,Sullivan County,Tennessee,1.0
47165,Sumner County,Tennessee,8.0
47167,Tipton County,Tennessee,0.0
47169,Trousdale County,Tennessee,0.0
47171,Unicoi County,Tennessee,0.0
47173,Union County,Tennessee,0.0149253731343283
47175,Van Buren County,Tennessee,0.0038004750593824
47177,Warren County,Tennessee,0.985748218527316
47179,Washington County,Tennessee,0.0
47181,Wayne County,Tennessee,0.0
47183,Weakley County,Tennessee,0.0
47185,White County,Tennessee,0.0
47187,Williamson County,Tennessee,4.676397680828819
47189,Wilson County,Tennessee,0.0
48001,Anderson County,Texas,1.0
48003,Andrews County,Texas,1.0
48005,Angelina County,Texas,1.9976452119309265
48007,Aransas County,Texas,0.0
48009,Archer County,Texas,2.06060606060606
48011,Armstrong County,Texas,0.0
48013,Atascosa County,Texas,0.7378595731518712
48015,Austin County,Texas,0.0
48017,Bailey County,Texas,0.0
48019,Bandera County,Texas,0.0
48021,Bastrop County,Texas,1.982608695652174
48023,Baylor County,Texas,0.0
48025,Bee County,Texas,0.0
48027,Bell County,Texas,4.0
48029,Bexar County,Texas,47.23979820587538
48031,Blanco County,Texas,0.0
48033,Borden County,Texas,0.0
48035,Bosque County,Texas,0.0
48037,Bowie County,Texas,0.0
48039,Brazoria County,Texas,0.0
48041,Brazos County,Texas,4.0
48043,Brewster County,Texas,0.0
48045,Briscoe County,Texas,1.0
48047,Brooks County,Texas,0.0
48049,Brown County,Texas,0.0
48051,Burleson County,Texas,0.0023640661938534
48053,Burnet County,Texas,0.0
48055,Caldwell County,Texas,0.8103412529979938
48057,Calhoun County,Texas,0.0
48059,Callahan County,Texas,0.2664948453608243
48061,Cameron County,Texas,3.99825479930192
48063,Camp County,Texas,0.0
48065,Carson County,Texas,8.0
48067,Cass County,Texas,0.0
48069,Castro County,Texas,0.0175438596491228
48071,Chambers County,Texas,0.0
48073,Cherokee County,Texas,0.0
48075,Childress County,Texas,1.9956331877729256
48077,Clay County,Texas,0.48484848484848403
48079,Cochran County,Texas,0.0
48081,Coke County,Texas,0.0
48083,Coleman County,Texas,1.0
48085,Collin County,Texas,31.961871109775036
48087,Collingsworth County,Texas,0.0
48089,Colorado County,Texas,0.0
48091,Comal County,Texas,0.0028275212064089996
48093,Comanche County,Texas,0.0
48095,Concho County,Texas,0.0
48097,Cooke County,Texas,0.0
48099,Coryell County,Texas,0.0
48101,Cottle County,Texas,0.0043668122270742
48103,Crane County,Texas,0.0
48105,Crockett County,Texas,0.0
48107,Crosby County,Texas,0.0
48109,Culberson County,Texas,0.0
48111,Dallam County,Texas,0.0
48113,Dallas County,Texas,125.73755290449535
48115,Dawson County,Texas,0.0
48117,Deaf Smith County,Texas,0.9824561403508772
48119,Delta County,Texas,0.0
48121,Denton County,Texas,9.123734788440057
48123,DeWitt County,Texas,0.0
48125,Dickens County,Texas,1.0
48127,Dimmit County,Texas,0.0
48129,Donley County,Texas,0.0
48131,Duval County,Texas,0.0
48133,Eastland County,Texas,0.0
48135,Ector County,Texas,0.8908629441624365
48137,Edwards County,Texas,0.0
48139,Ellis County,Texas,8.61554314329738
48141,El Paso County,Texas,9.0
48143,Erath County,Texas,0.0
48145,Falls County,Texas,0.0
48147,Fannin County,Texas,0.0
48149,Fayette County,Texas,0.0
48151,Fisher County,Texas,0.0374168514412416
48153,Floyd County,Texas,0.0
48155,Foard County,Texas,0.0
48157,Fort Bend County,Texas,0.0445632798573975
48159,Franklin County,Texas,1.0
48161,Freestone County,Texas,1.0
48163,Frio County,Texas,0.0
48165,Gaines County,Texas,0.0
48167,Galveston County,Texas,1.0
48169,Garza County,Texas,0.0
48171,Gillespie County,Texas,0.0
48173,Glasscock County,Texas,0.0
48175,Goliad County,Texas,0.0330969267139479
48177,Gonzales County,Texas,0.0
48179,Gray County,Texas,0.9984239558707644
48181,Grayson County,Texas,0.0
48183,Gregg County,Texas,0.0
48185,Grimes County,Texas,0.0
48187,Guadalupe County,Texas,0.0980207351555136
48189,Hale County,Texas,0.8579545454545454
48191,Hall County,Texas,0.0
48193,Hamilton County,Texas,0.0
48195,Hansford County,Texas,0.0
48197,Hardeman County,Texas,0.0
48199,Hardin County,Texas,0.0
48201,Harris County,Texas,50.765563302421086
48203,Harrison County,Texas,0.0
48205,Hartley County,Texas,0.0
48207,Haskell County,Texas,0.1666666666666666
48209,Hays County,Texas,4.088810490640084
48211,Hemphill County,Texas,0.0
48213,Henderson County,Texas,0.0
48215,Hidalgo County,Texas,5.0
48217,Hill County,Texas,7.0
48219,Hockley County,Texas,0.0
48221,Hood County,Texas,0.0
48223,Hopkins County,Texas,0.0
48225,Houston County,Texas,0.0
48227,Howard County,Texas,0.0
48229,Hudspeth County,Texas,0.0
48231,Hunt County,Texas,0.0042321644498186
48233,Hutchinson County,Texas,0.0
48235,Irion County,Texas,0.0
48237,Jack County,Texas,0.0
48239,Jackson County,Texas,0.0
48241,Jasper County,Texas,0.0
48243,Jeff Davis County,Texas,0.0
48245,Jefferson County,Texas,0.0
48247,Jim Hogg County,Texas,0.0
48249,Jim Wells County,Texas,0.0
48251,Johnson County,Texas,0.0715909090909091
48253,Jones County,Texas,2.097360199937519
48255,Karnes County,Texas,0.0
48257,Kaufman County,Texas,0.9933494558645708
48259,Kendall County,Texas,0.0
48261,Kenedy County,Texas,0.0
48263,Kent County,Texas,0.0
48265,Kerr County,Texas,0.0
48267,Kimble County,Texas,0.0
48269,King County,Texas,0.0
48271,Kinney County,Texas,0.0
48273,Kleberg County,Texas,0.0
48275,Knox County,Texas,0.0
48277,Lamar County,Texas,1.0
48279,Lamb County,Texas,0.0
48281,Lampasas County,Texas,0.0
48283,La Salle County,Texas,0.0
48285,Lavaca County,Texas,0.0
48287,Lee County,Texas,0.0
48289,Leon County,Texas,0.0
48291,Liberty County,Texas,0.0
48293,Limestone County,Texas,0.0
48295,Lipscomb County,Texas,0.0
48297,Live Oak County,Texas,0.0
48299,Llano County,Texas,0.0
48301,Loving County,Texas,0.0
48303,Lubbock County,Texas,1.1420454545454546
48305,Lynn County,Texas,0.0
48307,McCulloch County,Texas,0.0
48309,McLennan County,Texas,2.0
48311,McMullen County,Texas,0.0
48313,Madison County,Texas,0.0
48315,Marion County,Texas,0.0
48317,Martin County,Texas,0.0
48319,Mason County,Texas,0.0
48321,Matagorda County,Texas,0.0
48323,Maverick County,Texas,1.0
48325,Medina County,Texas,6.021547308413131
48327,Menard County,Texas,0.0
48329,Midland County,Texas,0.1091370558375634
48331,Milam County,Texas,1.9784051645753773
48333,Mills County,Texas,0.0
48335,Mitchell County,Texas,0.994475138121547
48337,Montague County,Texas,0.0
48339,Montgomery County,Texas,4.083148500802808
48341,Moore County,Texas,1.0
48343,Morris County,Texas,0.0
48345,Motley County,Texas,0.0
48347,Nacogdoches County,Texas,1.0
48349,Navarro County,Texas,1.0
48351,Newton County,Texas,0.0
48353,Nolan County,Texas,0.9928861788617886
48355,Nueces County,Texas,1.0
48357,Ochiltree County,Texas,0.0
48359,Oldham County,Texas,0.0
48361,Orange County,Texas,0.0
48363,Palo Pinto County,Texas,0.0
48365,Panola County,Texas,0.0
48367,Parker County,Texas,0.0362239297475301
48369,Parmer County,Texas,0.0
48371,Pecos County,Texas,2.0
48373,Polk County,Texas,0.0
48375,Potter County,Texas,2.389030612244898
48377,Presidio County,Texas,0.0
48379,Rains County,Texas,0.0
48381,Randall County,Texas,0.735969387755102
48383,Reagan County,Texas,0.0
48385,Real County,Texas,0.0
48387,Red River County,Texas,0.0
48389,Reeves County,Texas,1.0
48391,Refugio County,Texas,0.0
48393,Roberts County,Texas,0.0015760441292356
48395,Robertson County,Texas,0.0
48397,Rockwall County,Texas,0.0024183796856106
48399,Runnels County,Texas,0.0
48401,Rusk County,Texas,0.0
48403,Sabine County,Texas,0.0
48405,San Augustine County,Texas,0.0
48407,San Jacinto County,Texas,0.0191740412979351
48409,San Patricio County,Texas,0.0
48411,San Saba County,Texas,0.0
48413,Schleicher County,Texas,0.0
48415,Scurry County,Texas,1.005524861878453
48417,Shackelford County,Texas,0.3010309278350509
48419,Shelby County,Texas,0.0
48421,Sherman County,Texas,1.0
48423,Smith County,Texas,3.0
48425,Somervell County,Texas,1.0
48427,Starr County,Texas,0.0
48429,Stephens County,Texas,0.0
48431,Sterling County,Texas,0.0
48433,Stonewall County,Texas,0.0
48435,Sutton County,Texas,0.0
48437,Swisher County,Texas,0.875
48439,Tarrant County,Texas,19.45348321515374
48441,Taylor County,Texas,10.138144329896907
48443,Terrell County,Texas,0.0
48445,Terry County,Texas,0.0
48447,Throckmorton County,Texas,0.0
48449,Titus County,Texas,0.0
48451,Tom Green County,Texas,2.0
48453,Travis County,Texas,24.432787163453753
48455,Trinity County,Texas,0.0023547880690737
48457,Tyler County,Texas,0.0
48459,Upshur County,Texas,0.0
48461,Upton County,Texas,0.0
48463,Uvalde County,Texas,0.0
48465,Val Verde County,Texas,0.0
48467,Van Zandt County,Texas,0.0
48469,Victoria County,Texas,1.966903073286052
48471,Walker County,Texas,0.0014749262536873
48473,Waller County,Texas,0.0860759493670886
48475,Ward County,Texas,1.0
48477,Washington County,Texas,0.0
48479,Webb County,Texas,3.0
48481,Wharton County,Texas,0.0
48483,Wheeler County,Texas,0.0
48485,Wichita County,Texas,9.454545454545455
48487,Wilbarger County,Texas,0.0
48489,Willacy County,Texas,0.0017452006980801
48491,Williamson County,Texas,10.603834910124844
48493,Wilson County,Texas,0.0007949125596184
48495,Winkler County,Texas,1.0
48497,Wise County,Texas,0.0
48499,Wood County,Texas,0.0
48501,Yoakum County,Texas,0.0
48503,Young County,Texas,0.0
48505,Zapata County,Texas,0.0
48507,Zavala County,Texas,0.0
49001,Beaver County,Utah,0.0
49003,Box Elder County,Utah,0.0
49005,Cache County,Utah,0.0
49007,Carbon County,Utah,0.0
49009,Daggett County,Utah,0.0
49011,Davis County,Utah,0.0007183908045977
49013,Duchesne County,Utah,0.0
49015,Emery County,Utah,0.0
49017,Garfield County,Utah,0.0
49019,Grand County,Utah,0.0
49021,Iron County,Utah,0.0
49023,Juab County,Utah,1.0112359550561798
49025,Kane County,Utah,0.0
49027,Millard County,Utah,1.0
49029,Morgan County,Utah,0.0
49031,Piute County,Utah,0.0
49033,Rich County,Utah,0.0
49035,Salt Lake County,Utah,26.999281609195403
49037,San Juan County,Utah,0.0
49039,Sanpete County,Utah,0.0
49041,Sevier County,Utah,0.0
49043,Summit County,Utah,0.0
49045,Tooele County,Utah,0.0
49047,Uintah County,Utah,0.0
49049,Utah County,Utah,11.98876404494382
49051,Wasatch County,Utah,0.0
49053,Washington County,Utah,1.0
49055,Wayne County,Utah,0.0
49057,Weber County,Utah,2.0
50001,Addison County,Vermont,0.0
50003,Bennington County,Vermont,0.0
50005,Caledonia County,Vermont,0.0
50007,Chittenden County,Vermont,2.0
50009,Essex County,Vermont,0.0
50011,Franklin County,Vermont,0.0
50013,Grand Isle County,Vermont,0.0
50015,Lamoille County,Vermont,1.0
50017,Orange County,Vermont,0.0
50019,Orleans County,Vermont,0.0
50021,Rutland County,Vermont,0.0
50023,Washington County,Vermont,0.0
50025,Windham County,Vermont,0.0
50027,Windsor County,Vermont,0.0
51001,Accomack County,Virginia,0.0
51003,Albemarle County,Virginia,1.1804627249357325
51005,Alleghany County,Virginia,0.0
51007,Amelia County,Virginia,0.0
51009,Amherst County,Virginia,0.0
51011,Appomattox County,Virginia,0.9954128440366972
51013,Arlington County,District of Columbia,0.0
51015,Augusta County,Virginia,0.0
51017,Bath County,Virginia,0.0
51019,Bedford County,Virginia,0.0
51021,Bland County,Virginia,0.0
51023,Botetourt County,Virginia,1.0
51025,Brunswick County,Virginia,0.0
51027,Buchanan County,Virginia,0.0
51029,Buckingham County,Virginia,0.0124700388461855
51031,Campbell County,Virginia,0.0
51033,Caroline County,Virginia,6.57550952972402
51035,Carroll County,Virginia,0.0
51036,Charles City County,Virginia,1.0
51037,Charlotte County,Virginia,0.0
51041,Chesterfield County,Virginia,12.57050226123259
51043,Clarke County,Virginia,0.0
51045,Craig County,Virginia,0.0
51047,Culpeper County,Virginia,16.152200260030284
51049,Cumberland County,Virginia,0.0596846846846846
51051,Dickenson County,Virginia,0.0
51053,Dinwiddie County,Virginia,0.8011772400261605
51057,Essex County,Virginia,0.0
51059,Fairfax County,District of Columbia,48.99318621898149
51061,Fauquier County,Virginia,3.7859623432709872
51063,Floyd County,Virginia,0.0
51065,Fluvanna County,Virginia,0.5087912087912086
51067,Franklin County,Virginia,0.0
51069,Frederick County,Virginia,0.8225806451612904
51071,Giles County,Virginia,0.0
51073,Gloucester County,Virginia,0.0
51075,Goochland County,Virginia,0.1483312316509119
51077,Grayson County,Virginia,0.0
51079,Greene County,Virginia,0.0
51081,Greensville County,Virginia,0.0
51083,Halifax County,Virginia,0.0
51085,Hanover County,Virginia,3.2357619795758046
51087,Henrico County,Virginia,13.878444976076555
51089,Henry County,Virginia,0.0
51091,Highland County,Virginia,0.0
51093,Isle of Wight County,Virginia,0.0
51095,James City County,Virginia,0.0
51097,King and Queen County,Virginia,0.0
51099,King George County,Virginia,2.0
51101,King William County,Virginia,0.0
51103,Lancaster County,Virginia,0.0
51105,Lee County,Virginia,0.1263157894736842
51107,Loudoun County,Virginia,304.0068137810185
51109,Louisa County,Virginia,3.2793612785830684
51111,Lunenburg County,Virginia,0.0130718954248364
51113,Madison County,Virginia,0.0201072386058975
51115,Mathews County,Virginia,0.0
51117,Mecklenburg County,Virginia,27.986928104575163
51119,Middlesex County,Virginia,0.0
51121,Montgomery County,Virginia,1.0
51125,Nelson County,Virginia,0.0
51127,New Kent County,Virginia,0.0
51131,Northampton County,Virginia,0.0
51133,Northumberland County,Virginia,0.0
51135,Nottoway County,Virginia,0.0
51137,Orange County,Virginia,0.060321715817693994
51139,Page County,Virginia,0.0
51141,Patrick County,Virginia,0.0
51143,Pittsylvania County,Virginia,0.0
51145,Powhatan County,Virginia,0.015625
51147,Prince Edward County,Virginia,0.9324324324324323
51149,Prince George County,Virginia,0.0
51153,Prince William County,Virginia,111.60950946472562
51155,Pulaski County,Virginia,0.0
51157,Rappahannock County,Virginia,0.0
51159,Richmond County,Virginia,0.0
51161,Roanoke County,Virginia,0.0
51163,Rockbridge County,Virginia,0.3298774740810556
51165,Rockingham County,Virginia,0.3519206939281288
51167,Russell County,Virginia,0.0
51169,Scott County,Virginia,0.8736842105263158
51171,Shenandoah County,Virginia,2.8961937716262978
51173,Smyth County,Virginia,0.0
51175,Southampton County,Virginia,0.0
51177,Spotsylvania County,Virginia,12.435577863090783
51179,Stafford County,Virginia,45.99888017917134
51181,Surry County,Virginia,0.0
51183,Sussex County,Virginia,0.0
51185,Tazewell County,Virginia,0.0
51187,Warren County,Virginia,0.28122558321241187
51191,Washington County,Virginia,0.0
51193,Westmoreland County,Virginia,0.0
51195,Wise County,Virginia,1.0
51197,Wythe County,Virginia,0.0
51199,York County,Virginia,0.0
51510,Alexandria city,Virginia,0.0
51520,Bristol city,Virginia,0.0
51530,Buena Vista city,Virginia,0.0
